sk-id-curr,oof_preds
102338,1.0
102339,0.0
102341,0.0
102343,1.0
102345,0.0
102348,0.0
102349,0.0
102350,0.0
102351,0.0
102352,0.0
102353,1.0
102354,0.0
102355,0.0
102356,0.0
102357,0.0
102358,0.0
102359,0.0
102360,1.0
102361,1.0
102362,0.0
102363,0.0
102364,0.0
102365,1.0
102366,0.0
102367,0.0
102368,1.0
102369,0.0
102370,0.0
102371,1.0
102372,0.0
102373,0.0
102375,1.0
102376,1.0
102377,0.0
102378,1.0
102379,1.0
102381,0.0
102382,0.0
102383,1.0
102384,0.0
102385,0.0
102386,0.0
102388,0.0
102389,0.0
102390,0.0
102391,1.0
102392,1.0
102394,0.0
102395,0.0
102396,0.0
102397,0.0
102398,0.0
102399,1.0
102400,0.0
102401,1.0
102402,0.0
102404,1.0
102405,1.0
102406,0.0
102407,1.0
102408,1.0
102409,1.0
102410,0.0
102411,0.0
102412,0.0
102417,1.0
102418,0.0
102419,0.0
102420,0.0
102421,1.0
102422,0.0
102423,0.0
102424,0.0
102425,0.0
102426,0.0
102427,1.0
102428,1.0
102429,0.0
102430,0.0
102431,1.0
102432,0.0
102433,0.0
102434,0.0
102435,0.0
102436,0.0
102437,1.0
102438,0.0
102440,0.0
102442,0.0
102446,0.0
102447,0.0
102451,0.0
102452,0.0
102453,1.0
102454,0.0
102455,0.0
102457,1.0
102460,0.0
102461,0.0
102462,0.0
102463,0.0
102464,1.0
102466,0.0
102467,0.0
102468,0.0
102469,0.0
102472,0.0
102473,0.0
102474,0.0
102477,0.0
102478,0.0
102479,0.0
102480,0.0
102481,1.0
102482,0.0
102483,0.0
102484,1.0
102485,0.0
102486,0.0
102487,1.0
102488,1.0
102489,1.0
102490,0.0
102491,1.0
102492,0.0
102493,1.0
102494,0.0
102495,1.0
102496,0.0
102497,1.0
102498,0.0
102499,0.0
102500,0.0
102501,1.0
102502,0.0
102503,0.0
102504,0.0
102505,1.0
102507,0.0
102508,0.0
102510,0.0
102511,1.0
102512,0.0
102513,0.0
102514,1.0
102515,0.0
102516,0.0
102517,1.0
102518,0.0
102520,0.0
102521,1.0
102523,0.0
102524,1.0
102525,0.0
102526,0.0
102527,0.0
102528,0.0
102529,1.0
102530,0.0
102531,0.0
102532,0.0
102533,0.0
102534,0.0
102535,0.0
102536,0.0
102537,0.0
102538,0.0
102539,1.0
102540,0.0
102541,0.0
102542,0.0
102543,0.0
102544,0.0
102546,0.0
102547,0.0
102548,0.0
102550,0.0
102551,0.0
102552,1.0
102553,0.0
102554,1.0
102555,1.0
102556,0.0
102557,0.0
102558,1.0
102559,0.0
102560,0.0
102561,0.0
102564,1.0
102565,0.0
102566,0.0
102567,1.0
102569,0.0
102570,0.0
102571,0.0
102572,0.0
102573,0.0
102574,1.0
102575,0.0
102576,1.0
102577,0.0
102578,0.0
102579,0.0
102580,0.0
102581,1.0
102583,0.0
102584,0.0
102585,0.0
102586,1.0
102587,0.0
102588,0.0
102589,0.0
102590,1.0
102591,0.0
102593,0.0
102594,1.0
102595,0.0
102596,0.0
102598,1.0
102599,0.0
102600,0.0
102601,1.0
102602,0.0
102603,0.0
102604,0.0
102606,0.0
102607,1.0
102608,1.0
102609,1.0
102610,0.0
102611,0.0
102612,0.0
102613,0.0
102615,1.0
102616,0.0
102618,0.0
102619,0.0
102620,1.0
102621,0.0
102622,0.0
102623,0.0
102624,0.0
102625,0.0
102626,0.0
102627,1.0
102628,1.0
102629,1.0
102630,0.0
102631,0.0
102632,0.0
102633,1.0
102635,0.0
102636,0.0
102637,0.0
102638,1.0
102639,0.0
102640,0.0
102641,0.0
102642,1.0
102643,0.0
102644,0.0
102645,0.0
102646,1.0
102647,0.0
102648,0.0
102649,1.0
102650,1.0
102651,0.0
102653,1.0
102654,0.0
102656,1.0
102657,0.0
102658,1.0
102659,0.0
102660,0.0
102661,0.0
102662,0.0
102663,0.0
102664,0.0
102665,0.0
102666,1.0
102667,0.0
102668,1.0
102669,1.0
102670,0.0
102672,0.0
102673,1.0
102674,0.0
102675,0.0
102676,0.0
102677,0.0
102678,1.0
102679,0.0
102680,1.0
102681,1.0
102682,1.0
102683,0.0
102684,0.0
102685,0.0
102686,0.0
102687,0.0
102688,1.0
102689,0.0
102690,0.0
102691,0.0
102692,0.0
102693,0.0
102695,0.0
102696,0.0
102697,0.0
102698,0.0
102699,0.0
102700,1.0
102702,1.0
102705,0.0
102706,0.0
102707,0.0
102708,0.0
102709,0.0
102710,0.0
102711,1.0
102712,0.0
102714,0.0
102715,1.0
102716,0.0
102717,0.0
102718,0.0
102719,0.0
102721,0.0
102722,1.0
102723,0.0
102724,1.0
102725,0.0
102726,1.0
102727,0.0
102728,0.0
102729,0.0
102730,0.0
102732,0.0
102734,0.0
102735,0.0
102736,0.0
102737,0.0
102738,1.0
102739,0.0
102740,0.0
102741,0.0
102742,0.0
102743,0.0
102744,0.0
102745,1.0
102746,0.0
102747,0.0
102748,0.0
102750,0.0
102751,0.0
102752,1.0
102753,0.0
102754,0.0
102756,0.0
102757,1.0
102758,0.0
102759,1.0
102760,1.0
102761,0.0
102762,0.0
102764,0.0
102765,0.0
102766,0.0
102767,0.0
102768,1.0
102769,0.0
102771,1.0
102773,1.0
102774,0.0
102775,1.0
102776,1.0
102777,0.0
102778,1.0
102779,0.0
102780,0.0
102781,1.0
102782,1.0
102783,1.0
102784,0.0
102785,0.0
102786,0.0
102787,1.0
102788,0.0
102789,0.0
102790,1.0
102791,1.0
102792,1.0
102793,0.0
102794,0.0
102795,1.0
102796,1.0
102797,0.0
102798,1.0
102800,1.0
102801,0.0
102802,0.0
102803,1.0
102804,0.0
102805,0.0
102806,0.0
102807,0.0
102808,0.0
102809,0.0
102810,0.0
102811,0.0
102812,0.0
102813,0.0
102814,0.0
102815,0.0
102816,0.0
102817,0.0
102818,0.0
102819,0.0
102820,1.0
102821,0.0
102822,1.0
102823,0.0
102824,0.0
102825,0.0
102826,0.0
102827,1.0
102828,0.0
102829,0.0
102830,0.0
102831,0.0
102832,0.0
102833,0.0
102834,0.0
102835,1.0
102836,1.0
102837,1.0
102839,0.0
102840,0.0
102841,0.0
102842,1.0
102843,0.0
102844,0.0
102845,0.0
102846,0.0
102847,0.0
102848,1.0
102849,0.0
102850,1.0
102851,0.0
102852,0.0
102853,0.0
102855,1.0
102856,0.0
102857,0.0
102858,0.0
102859,0.0
102860,0.0
102861,0.0
102864,0.0
102865,1.0
102866,0.0
102869,1.0
102870,1.0
102871,0.0
102872,1.0
102873,0.0
102874,0.0
102875,1.0
102876,0.0
102877,0.0
102879,0.0
102880,1.0
102881,0.0
102882,1.0
102883,0.0
102884,0.0
102885,0.0
102886,0.0
102888,1.0
102889,0.0
102890,0.0
102891,1.0
102892,0.0
102893,0.0
102894,0.0
102895,0.0
102896,0.0
102897,0.0
102899,0.0
102900,0.0
102901,1.0
102902,0.0
102903,0.0
102905,1.0
102906,1.0
102907,0.0
102908,0.0
102909,1.0
102910,1.0
102911,0.0
102913,0.0
102914,0.0
102915,0.0
102916,1.0
102917,0.0
102918,1.0
102920,0.0
102921,0.0
102922,0.0
102923,0.0
102924,1.0
102925,1.0
102926,0.0
102928,1.0
102929,0.0
102930,1.0
102931,0.0
102934,0.0
102936,1.0
102937,0.0
102938,0.0
102939,1.0
102940,0.0
102941,1.0
102942,1.0
102943,0.0
102944,1.0
102945,1.0
102946,0.0
102947,0.0
102948,0.0
102949,0.0
102950,0.0
102951,0.0
102952,0.0
102953,0.0
102954,1.0
102955,0.0
102956,0.0
102957,0.0
102959,0.0
102960,0.0
102961,0.0
102962,0.0
102963,0.0
102964,0.0
102965,0.0
102966,0.0
102967,0.0
102968,0.0
102970,1.0
102972,0.0
102973,0.0
102974,0.0
102976,0.0
102977,0.0
102978,0.0
102980,0.0
102981,0.0
102983,0.0
102984,0.0
102985,1.0
102986,1.0
102988,0.0
102990,0.0
102991,0.0
102992,0.0
102993,0.0
102994,0.0
102997,0.0
102998,1.0
102999,0.0
103002,0.0
103003,0.0
103005,0.0
103006,0.0
103007,0.0
103008,0.0
103009,1.0
103011,0.0
103012,0.0
103013,0.0
103014,0.0
103015,0.0
103016,1.0
103017,0.0
103018,0.0
103019,0.0
103020,0.0
103021,0.0
103022,0.0
103023,0.0
103024,0.0
103026,1.0
103027,0.0
103028,0.0
103030,1.0
103031,0.0
103032,0.0
103033,0.0
103034,1.0
103035,0.0
103036,0.0
103037,0.0
103038,1.0
103039,0.0
103040,0.0
103041,1.0
103042,1.0
103043,0.0
103044,1.0
103045,1.0
103047,0.0
103048,0.0
103049,1.0
103050,0.0
103051,0.0
103052,0.0
103053,0.0
103054,0.0
103055,1.0
103057,0.0
103058,1.0
103059,1.0
103060,1.0
103061,1.0
103063,0.0
103064,0.0
103065,1.0
103066,0.0
103067,0.0
103068,1.0
103069,0.0
103070,0.0
103071,1.0
103072,1.0
103073,0.0
103074,0.0
103075,0.0
103076,0.0
103077,1.0
103079,0.0
103080,0.0
103081,0.0
103082,0.0
103084,0.0
103085,0.0
103086,0.0
103087,1.0
103088,0.0
103089,0.0
103090,1.0
103091,0.0
103093,1.0
103094,0.0
103095,0.0
103098,1.0
103099,0.0
103100,0.0
103101,1.0
103103,1.0
103104,0.0
103105,0.0
103106,0.0
103107,0.0
103108,0.0
103109,0.0
103110,0.0
103111,0.0
103113,1.0
103114,0.0
103115,0.0
103116,0.0
103117,0.0
103118,1.0
103119,1.0
103120,1.0
103121,0.0
103122,0.0
103123,0.0
103124,0.0
103125,0.0
103126,0.0
103127,0.0
103128,0.0
103129,0.0
103130,0.0
103131,0.0
103133,1.0
103134,1.0
103135,0.0
103136,1.0
103137,0.0
103138,1.0
103139,0.0
103140,0.0
103141,0.0
103142,0.0
103143,0.0
103148,1.0
103149,1.0
103150,0.0
103151,0.0
103152,1.0
103153,0.0
103154,0.0
103155,0.0
103156,0.0
103157,0.0
103159,0.0
103160,0.0
103161,0.0
103162,0.0
103163,1.0
103164,0.0
103165,1.0
103166,1.0
103167,0.0
103168,1.0
103169,1.0
103170,0.0
103172,0.0
103174,1.0
103175,0.0
103176,1.0
103177,1.0
103178,0.0
103179,0.0
103180,0.0
103181,0.0
103182,0.0
103183,1.0
103185,0.0
103186,0.0
103187,1.0
103188,1.0
103189,1.0
103190,0.0
103191,0.0
103192,0.0
103193,1.0
103194,1.0
103197,1.0
103198,0.0
103199,0.0
103200,0.0
103201,0.0
103202,1.0
103203,0.0
103204,0.0
103205,0.0
103207,1.0
103208,1.0
103209,1.0
103210,1.0
103211,0.0
103212,0.0
103213,1.0
103214,1.0
103215,1.0
103216,1.0
103217,1.0
103218,0.0
103219,1.0
103220,0.0
103221,0.0
103222,0.0
103223,0.0
103224,1.0
103225,0.0
103226,0.0
103227,0.0
103228,1.0
103229,0.0
103233,0.0
103234,0.0
103235,0.0
103236,1.0
103237,1.0
103238,0.0
103241,1.0
103242,1.0
103244,1.0
103245,1.0
103246,1.0
103247,1.0
103248,0.0
103249,0.0
103250,0.0
103251,0.0
103253,0.0
103254,0.0
103255,0.0
103256,0.0
103257,1.0
103260,0.0
103261,0.0
103262,0.0
103263,0.0
103264,0.0
103265,0.0
103266,0.0
103267,0.0
103268,0.0
103269,0.0
103270,0.0
103271,0.0
103272,0.0
103273,0.0
103274,0.0
103275,0.0
103276,0.0
103277,0.0
103278,0.0
103281,0.0
103282,0.0
103283,1.0
103284,0.0
103285,0.0
103288,0.0
103289,0.0
103291,0.0
103292,1.0
103293,0.0
103294,1.0
103295,0.0
103296,0.0
103297,0.0
103299,0.0
103300,1.0
103301,0.0
103302,0.0
103303,0.0
103304,0.0
103305,1.0
103306,1.0
103307,0.0
103308,1.0
103309,1.0
103310,1.0
103311,1.0
103312,0.0
103313,1.0
103314,0.0
103316,1.0
103317,1.0
103318,0.0
103320,0.0
103321,0.0
103322,0.0
103323,0.0
103324,0.0
103325,0.0
103326,0.0
103327,1.0
103328,0.0
103329,0.0
103330,0.0
103331,0.0
103332,0.0
103333,0.0
103335,0.0
103337,0.0
103338,0.0
103339,0.0
103340,1.0
103341,0.0
103342,1.0
103343,1.0
103344,0.0
103346,0.0
103347,0.0
103348,0.0
103349,0.0
103350,0.0
103351,0.0
103352,0.0
103353,0.0
103354,0.0
103355,1.0
103356,0.0
103357,0.0
103358,0.0
103359,0.0
103360,0.0
103361,1.0
103362,1.0
103363,0.0
103364,0.0
103365,0.0
103366,0.0
103367,0.0
103369,0.0
103370,0.0
103372,0.0
103373,0.0
103374,0.0
103375,0.0
103376,0.0
103378,0.0
103379,0.0
103380,0.0
103381,1.0
103382,1.0
103383,0.0
103384,0.0
103385,1.0
103386,0.0
103387,0.0
103388,0.0
103389,0.0
103390,1.0
103391,0.0
103392,0.0
103393,0.0
103394,0.0
103395,0.0
103396,1.0
103397,0.0
103399,0.0
103400,1.0
103401,1.0
103402,0.0
103403,0.0
103405,1.0
103406,0.0
103407,1.0
103409,0.0
103411,0.0
103412,0.0
103413,0.0
103414,1.0
103415,0.0
103416,1.0
103417,1.0
103419,0.0
103421,0.0
103422,0.0
103423,1.0
103424,0.0
103425,0.0
103426,0.0
103427,0.0
103428,0.0
103429,0.0
103430,0.0
103431,0.0
103434,1.0
103435,1.0
103437,0.0
103438,0.0
103439,0.0
103441,0.0
103442,1.0
103443,0.0
103444,0.0
103445,0.0
103446,1.0
103447,1.0
103448,0.0
103449,0.0
103450,0.0
103451,0.0
103452,0.0
103454,1.0
103455,0.0
103456,0.0
103457,1.0
103458,0.0
103463,0.0
103464,1.0
103465,0.0
103466,1.0
103467,1.0
103468,0.0
103469,0.0
103470,0.0
103471,0.0
103472,1.0
103476,0.0
103477,1.0
103479,0.0
103481,0.0
103482,0.0
103483,0.0
103485,0.0
103486,0.0
103487,0.0
103488,0.0
103489,0.0
103490,0.0
103491,1.0
103492,1.0
103493,0.0
103495,0.0
103496,1.0
103497,0.0
103498,1.0
103499,0.0
103500,1.0
103501,1.0
103502,0.0
103503,0.0
103504,1.0
103505,0.0
103506,0.0
103507,0.0
103508,0.0
103509,1.0
103510,0.0
103511,0.0
103512,0.0
103514,0.0
103517,0.0
103518,1.0
103519,0.0
103520,0.0
103521,0.0
103522,1.0
103523,0.0
103524,0.0
103526,1.0
103527,0.0
103528,1.0
103529,0.0
103530,1.0
103531,1.0
103532,0.0
103533,0.0
103534,1.0
103535,0.0
103536,0.0
103537,0.0
103538,0.0
103539,1.0
103540,0.0
103542,0.0
103543,1.0
103545,0.0
103546,0.0
103547,0.0
103548,1.0
103549,0.0
103550,1.0
103551,0.0
103552,1.0
103553,0.0
103554,0.0
103555,1.0
103556,0.0
103557,0.0
103558,0.0
103559,0.0
103560,0.0
103561,1.0
103563,0.0
103564,1.0
103565,0.0
103566,0.0
103567,0.0
103568,0.0
103569,0.0
103571,0.0
103573,0.0
103576,0.0
103577,1.0
103578,0.0
103579,0.0
103580,0.0
103581,0.0
103582,1.0
103583,0.0
103584,0.0
103585,0.0
103586,1.0
103587,0.0
103588,1.0
103589,0.0
103590,0.0
103592,0.0
103593,1.0
103595,0.0
103596,1.0
103597,0.0
103598,0.0
103599,1.0
103600,0.0
103601,0.0
103602,1.0
103603,1.0
103604,0.0
103605,0.0
103606,1.0
103607,0.0
103608,1.0
103610,0.0
103611,0.0
103612,0.0
103616,1.0
103617,1.0
103618,0.0
103619,1.0
103620,1.0
103621,0.0
103622,1.0
103623,0.0
103626,0.0
103627,1.0
103630,0.0
103631,0.0
103632,0.0
103633,0.0
103634,0.0
103635,1.0
103636,0.0
103637,0.0
103638,0.0
103639,0.0
103640,0.0
103641,1.0
103642,0.0
103643,0.0
103644,0.0
103645,0.0
103646,1.0
103649,0.0
103650,0.0
103652,1.0
103653,0.0
103654,0.0
103655,0.0
103656,1.0
103657,0.0
103659,0.0
103660,0.0
103661,1.0
103662,0.0
103663,0.0
103664,0.0
103665,1.0
103666,0.0
103667,0.0
103670,0.0
103671,0.0
103672,0.0
103673,0.0
103674,0.0
103675,0.0
103677,1.0
103678,0.0
103679,0.0
103680,0.0
103681,1.0
103684,0.0
103685,0.0
103686,0.0
103687,1.0
103688,0.0
103690,0.0
103691,1.0
103692,1.0
103693,0.0
103694,1.0
103695,1.0
103696,0.0
103697,0.0
103698,1.0
103699,1.0
103700,0.0
103701,0.0
103702,1.0
103703,0.0
103704,0.0
103705,0.0
103706,0.0
103707,0.0
103708,0.0
103709,0.0
103710,1.0
103711,1.0
103712,0.0
103713,0.0
103714,1.0
103715,1.0
103716,0.0
103717,0.0
103718,1.0
103719,1.0
103720,0.0
103721,1.0
103722,1.0
103723,0.0
103724,1.0
103726,1.0
103727,0.0
103728,0.0
103729,1.0
103730,0.0
103731,1.0
103732,1.0
103734,1.0
103735,0.0
103736,0.0
103737,0.0
103738,0.0
103739,1.0
103740,0.0
103741,0.0
103742,0.0
103743,0.0
103745,0.0
103746,0.0
103747,0.0
103748,0.0
103749,1.0
103750,0.0
103751,1.0
103752,0.0
103753,0.0
103754,0.0
103755,0.0
103756,0.0
103757,1.0
103758,0.0
103759,1.0
103760,0.0
103761,0.0
103763,0.0
103764,0.0
103765,0.0
103766,0.0
103767,0.0
103768,0.0
103769,0.0
103770,0.0
103772,0.0
103774,0.0
103775,1.0
103776,0.0
103777,0.0
103778,1.0
103779,0.0
103780,1.0
103781,0.0
103782,1.0
103785,1.0
103786,0.0
103787,0.0
103788,0.0
103789,0.0
103790,1.0
103791,0.0
103792,0.0
103793,1.0
103794,0.0
103795,0.0
103796,0.0
103797,0.0
103798,0.0
103799,1.0
103800,0.0
103801,0.0
103802,0.0
103803,0.0
103804,0.0
103805,0.0
103806,0.0
103807,1.0
103809,0.0
103810,1.0
103811,0.0
103815,0.0
103816,0.0
103817,0.0
103819,0.0
103820,0.0
103821,1.0
103822,0.0
103823,0.0
103825,0.0
103826,0.0
103827,0.0
103829,0.0
103831,0.0
103832,0.0
103833,0.0
103834,1.0
103835,0.0
103836,1.0
103837,1.0
103838,0.0
103839,1.0
103841,0.0
103843,0.0
103844,0.0
103845,1.0
103846,1.0
103849,0.0
103850,0.0
103852,0.0
103853,0.0
103855,1.0
103856,1.0
103858,0.0
103859,0.0
103860,0.0
103863,1.0
103864,1.0
103866,0.0
103867,0.0
103868,1.0
103869,0.0
103871,0.0
103872,0.0
103873,0.0
103874,1.0
103875,1.0
103877,0.0
103878,1.0
103879,0.0
103880,0.0
103881,0.0
103882,0.0
103883,0.0
103884,1.0
103885,0.0
103886,0.0
103887,0.0
103888,0.0
103889,1.0
103890,0.0
103892,1.0
103893,1.0
103894,1.0
103895,1.0
103896,0.0
103897,0.0
103898,0.0
103899,0.0
103900,0.0
103901,1.0
103902,1.0
103903,0.0
103904,0.0
103905,0.0
103906,0.0
103907,1.0
103909,0.0
103910,0.0
103911,0.0
103912,1.0
103913,0.0
103915,1.0
103916,0.0
103917,1.0
103919,1.0
103920,0.0
103921,1.0
103922,0.0
103923,0.0
103924,1.0
103925,1.0
103926,0.0
103927,0.0
103928,0.0
103929,0.0
103930,1.0
103931,0.0
103932,0.0
103933,0.0
103934,0.0
103935,0.0
103936,0.0
103937,1.0
103938,0.0
103939,0.0
103941,1.0
103942,0.0
103943,1.0
103944,0.0
103945,0.0
103946,0.0
103947,0.0
103948,0.0
103949,0.0
103950,0.0
103951,0.0
103952,0.0
103953,1.0
103954,0.0
103955,0.0
103956,0.0
103957,0.0
103958,1.0
103959,1.0
103960,0.0
103961,1.0
103962,0.0
103964,0.0
103965,0.0
103967,1.0
103968,0.0
103969,1.0
103970,0.0
103972,0.0
103973,1.0
103974,0.0
103975,1.0
103976,0.0
103977,1.0
103978,0.0
103979,1.0
103981,0.0
103982,0.0
103983,1.0
103986,0.0
103987,0.0
103988,0.0
103989,0.0
103990,0.0
103991,1.0
103992,0.0
103993,0.0
103994,1.0
103995,1.0
103996,1.0
103997,0.0
103999,1.0
104000,1.0
104001,0.0
104002,1.0
104003,0.0
104004,0.0
104005,0.0
104006,1.0
104007,0.0
104008,0.0
104009,0.0
104010,0.0
104011,0.0
104012,0.0
104013,0.0
104014,0.0
104015,0.0
104016,0.0
104017,1.0
104018,0.0
104020,0.0
104021,0.0
104022,0.0
104023,0.0
104024,0.0
104025,0.0
104027,0.0
104028,1.0
104029,0.0
104030,0.0
104031,0.0
104032,1.0
104033,0.0
104034,0.0
104036,0.0
104037,1.0
104038,0.0
104039,1.0
104040,0.0
104041,1.0
104042,0.0
104043,1.0
104046,1.0
104048,0.0
104049,0.0
104050,0.0
104052,0.0
104053,1.0
104054,1.0
104055,0.0
104056,0.0
104057,1.0
104059,0.0
104060,0.0
104061,0.0
104062,0.0
104064,0.0
104065,0.0
104067,0.0
104068,0.0
104069,1.0
104070,1.0
104071,0.0
104072,0.0
104073,1.0
104074,1.0
104075,0.0
104076,0.0
104077,0.0
104078,0.0
104079,1.0
104080,0.0
104081,1.0
104082,1.0
104083,1.0
104084,1.0
104085,0.0
104086,0.0
104088,1.0
104090,1.0
104091,1.0
104092,0.0
104093,0.0
104094,0.0
104096,1.0
104097,0.0
104099,1.0
104100,0.0
104101,1.0
104102,1.0
104103,0.0
104105,1.0
104106,1.0
104107,1.0
104108,0.0
104109,0.0
104111,1.0
104112,0.0
104113,0.0
104114,0.0
104115,1.0
104116,0.0
104117,0.0
104118,0.0
104119,0.0
104121,0.0
104123,0.0
104124,0.0
104125,0.0
104126,0.0
104127,0.0
104128,0.0
104129,0.0
104130,0.0
104133,0.0
104134,1.0
104137,0.0
104138,0.0
104139,0.0
104140,1.0
104141,0.0
104142,0.0
104143,0.0
104144,0.0
104145,0.0
104146,0.0
104147,1.0
104148,0.0
104151,0.0
104152,0.0
104153,0.0
104154,0.0
104155,0.0
104157,1.0
104158,0.0
104159,0.0
104160,0.0
104161,0.0
104162,0.0
104163,1.0
104164,0.0
104166,0.0
104167,0.0
104168,1.0
104169,1.0
104170,0.0
104171,1.0
104172,0.0
104173,0.0
104174,1.0
104176,0.0
104177,0.0
104178,0.0
104180,0.0
104181,1.0
104182,0.0
104183,0.0
104185,0.0
104186,0.0
104187,0.0
104188,0.0
104189,0.0
104190,0.0
104191,1.0
104192,0.0
104193,0.0
104194,0.0
104195,0.0
104196,1.0
104197,0.0
104198,1.0
104199,1.0
104200,1.0
104201,0.0
104202,0.0
104203,0.0
104204,0.0
104205,0.0
104207,0.0
104208,0.0
104209,0.0
104210,1.0
104211,0.0
104212,0.0
104213,0.0
104214,1.0
104215,0.0
104217,0.0
104218,0.0
104219,1.0
104220,0.0
104221,1.0
104222,0.0
104223,1.0
104224,1.0
104225,1.0
104226,0.0
104227,0.0
104228,0.0
104229,1.0
104231,0.0
104232,0.0
104233,0.0
104234,1.0
104235,0.0
104236,0.0
104237,0.0
104238,0.0
104239,0.0
104240,1.0
104241,0.0
104242,1.0
104243,0.0
104244,0.0
104245,1.0
104246,1.0
104247,0.0
104248,0.0
104249,0.0
104250,0.0
104251,1.0
104252,0.0
104253,0.0
104254,0.0
104255,0.0
104256,1.0
104258,0.0
104259,1.0
104260,1.0
104261,0.0
104262,1.0
104263,0.0
104264,0.0
104265,0.0
104266,0.0
104267,0.0
104268,0.0
104269,1.0
104270,0.0
104271,0.0
104274,1.0
104275,0.0
104276,0.0
104277,0.0
104279,0.0
104280,1.0
104281,0.0
104282,0.0
104283,0.0
104284,1.0
104285,1.0
104286,0.0
104287,0.0
104288,0.0
104289,1.0
104290,1.0
104291,1.0
104292,0.0
104293,0.0
104296,0.0
104299,0.0
104300,0.0
104301,1.0
104302,0.0
104303,0.0
104304,1.0
104305,0.0
104306,0.0
104307,1.0
104309,0.0
104310,0.0
104311,0.0
104312,1.0
104313,0.0
104314,0.0
104315,1.0
104316,0.0
104317,0.0
104321,1.0
104322,1.0
104323,0.0
104324,1.0
104325,0.0
104326,0.0
104328,0.0
104329,0.0
104330,0.0
104331,1.0
104332,0.0
104333,0.0
104335,0.0
104336,0.0
104337,1.0
104338,1.0
104339,0.0
104340,0.0
104341,0.0
104342,1.0
104343,1.0
104345,0.0
104346,0.0
104347,0.0
104348,0.0
104349,0.0
104352,0.0
104353,0.0
104355,0.0
104356,0.0
104357,0.0
104358,1.0
104359,0.0
104360,1.0
104361,0.0
104362,0.0
104363,0.0
104364,1.0
104365,0.0
104366,1.0
104367,0.0
104368,1.0
104370,0.0
104371,0.0
104372,0.0
104373,1.0
104374,1.0
104375,0.0
104377,0.0
104378,0.0
104379,1.0
104380,0.0
104382,0.0
104383,1.0
104385,0.0
104386,1.0
104387,0.0
104388,0.0
104389,0.0
104390,0.0
104392,0.0
104393,1.0
104395,0.0
104396,1.0
104397,0.0
104399,1.0
104400,1.0
104401,0.0
104403,0.0
104404,0.0
104405,1.0
104406,0.0
104407,0.0
104411,1.0
104413,0.0
104414,0.0
104415,0.0
104416,0.0
104418,0.0
104419,0.0
104420,0.0
104421,0.0
104422,0.0
104423,1.0
104425,0.0
104427,0.0
104428,1.0
104429,1.0
104430,1.0
104431,1.0
104432,1.0
104433,0.0
104434,0.0
104436,0.0
104437,0.0
104438,1.0
104439,1.0
104440,0.0
104441,0.0
104442,0.0
104443,1.0
104444,0.0
104446,0.0
104447,1.0
104448,0.0
104449,0.0
104450,1.0
104451,0.0
104452,1.0
104453,0.0
104454,0.0
104455,0.0
104456,0.0
104457,0.0
104459,1.0
104461,0.0
104462,0.0
104463,0.0
104464,1.0
104465,0.0
104467,1.0
104468,0.0
104469,0.0
104470,0.0
104471,0.0
104474,1.0
104475,0.0
104476,0.0
104477,0.0
104478,1.0
104481,1.0
104483,1.0
104484,0.0
104485,0.0
104486,0.0
104487,0.0
104488,0.0
104489,0.0
104490,1.0
104491,0.0
104492,0.0
104493,0.0
104494,1.0
104495,0.0
104496,0.0
104497,0.0
104498,0.0
104500,0.0
104503,0.0
104504,0.0
104505,1.0
104507,1.0
104508,0.0
104509,0.0
104511,0.0
104513,0.0
104514,1.0
104515,0.0
104516,1.0
104517,0.0
104518,0.0
104519,0.0
104521,1.0
104522,1.0
104523,0.0
104524,0.0
104525,0.0
104526,0.0
104527,0.0
104530,0.0
104531,0.0
104532,1.0
104533,0.0
104534,0.0
104535,0.0
104536,0.0
104537,1.0
104538,1.0
104539,0.0
104540,0.0
104542,0.0
104543,1.0
104544,0.0
104545,0.0
104546,0.0
104547,0.0
104548,0.0
104549,1.0
104550,0.0
104551,0.0
104552,0.0
104553,0.0
104554,0.0
104555,1.0
104556,1.0
104557,1.0
104558,1.0
104559,1.0
104560,0.0
104561,0.0
104562,0.0
104563,1.0
104564,1.0
104565,0.0
104566,0.0
104567,1.0
104568,1.0
104569,0.0
104570,0.0
104571,0.0
104572,0.0
104573,0.0
104574,1.0
104575,1.0
104576,0.0
104577,1.0
104579,0.0
104580,1.0
104581,0.0
104582,0.0
104583,1.0
104585,1.0
104586,0.0
104587,0.0
104589,0.0
104590,0.0
104591,0.0
104592,0.0
104593,0.0
104594,0.0
104595,0.0
104596,1.0
104597,0.0
104598,0.0
104599,0.0
104600,0.0
104601,1.0
104603,0.0
104604,0.0
104605,0.0
104606,0.0
104607,1.0
104608,1.0
104609,0.0
104612,0.0
104613,0.0
104614,0.0
104615,0.0
104616,0.0
104617,1.0
104619,0.0
104621,0.0
104623,1.0
104626,1.0
104627,0.0
104628,1.0
104629,1.0
104630,0.0
104631,1.0
104632,0.0
104633,1.0
104635,0.0
104636,0.0
104637,0.0
104638,0.0
104640,0.0
104641,1.0
104642,0.0
104643,0.0
104644,0.0
104645,0.0
104648,0.0
104649,0.0
104650,0.0
104651,0.0
104653,1.0
104654,0.0
104655,1.0
104656,1.0
104657,0.0
104658,0.0
104659,0.0
104660,1.0
104661,1.0
104662,0.0
104663,1.0
104664,0.0
104665,1.0
104666,0.0
104667,0.0
104668,1.0
104669,1.0
